date,ICICI_LargeMidcap,Nifty50_BeES,fund_ret,bench_ret
2008-08-18,13.28,446.0449,-0.007473841554559102,-0.008383429754261762
2008-08-19,13.19,443.531,-0.006777108433734913,-0.005635979696214433
2008-08-20,13.32,448.4001,0.009855951478392688,0.010978037611801605
2008-08-21,12.98,435.149,-0.02552552552552556,-0.02955195594291793
2008-08-22,13.12,439.5477,0.010785824345146189,0.010108491574150502
2008-08-25,13.14,440.3697,0.001524390243902607,0.0018701042002950974
2008-08-26,13.12,440.5766,-0.0015220700152207556,0.00046983250664145437
2008-08-27,13.01,435.9805,-0.008384146341463339,-0.010432011141762842
2008-08-28,12.81,428.302,-0.01537279016141424,-0.0176120262259436
2008-08-29,13.21,443.059,0.031225604996096834,0.034454660496565426
2008-09-01,13.18,442.0017,-0.002271006813020504,-0.002386363892844967
2008-09-02,13.6,457.7063,0.03186646433990892,0.03553063257448996
2008-09-04,13.47,452.0055,-0.00955882352941173,-0.012455148640077796
2008-09-05,13.21,442.342,-0.019302152932442418,-0.021379164634058645
2008-09-08,13.59,455.9325,0.02876608629825883,0.03072396471508476
2008-09-09,13.55,454.6388,-0.0029433406916850036,-0.002837481425430277
2008-09-10,13.33,447.7248,-0.01623616236162362,-0.015207676951461191
2008-09-11,13.01,436.5593,-0.02400600150037513,-0.024938310319196133
2008-09-12,12.84,430.3243,-0.013066871637202104,-0.014282137615668766
2008-09-15,12.43,409.7544,-0.031931464174454804,-0.04780092595282215
2008-09-16,12.45,409.937,0.0016090104585679832,0.00044563279857401383
2008-09-17,12.26,403.2319,-0.015261044176706817,-0.01635641574193114
2008-09-18,12.36,406.2324,0.00815660685154973,0.007441127549680404
2008-09-19,12.96,427.0442,0.04854368932038855,0.051231265649908764
2008-09-22,12.9,424.8043,-0.00462962962962965,-0.0052451245093598775
2008-09-23,12.62,415.1721,-0.02170542635658923,-0.02267444091314519
2008-09-24,12.75,418.6055,0.01030110935023787,0.008269823526195541
2008-09-25,12.64,413.5241,-0.008627450980392082,-0.012138875385058312
2008-09-26,12.28,400.9691,-0.02848101265822789,-0.030360987424916552
2008-09-29,11.91,387.4817,-0.030130293159609023,-0.03363700594384966
2008-09-30,12.12,394.5364,0.0176322418136019,0.01820653723775867
2008-10-01,12.25,397.5234,0.010726072607260884,0.007570911074364695
2008-10-03,11.85,384.2934,-0.032653061224489854,-0.03328105968101491
2008-10-06,11.21,362.7349,-0.04630020833333341,-0.05105914516425059
2008-10-07,11.19,363.1511,-0.001784121320249854,0.0011473944194506647
2008-10-08,10.92,353.8717,-0.024128686327077764,-0.025552449104518815
2008-10-10,10.25,330.4575,-0.04630020833333341,-0.05105914516425059
2008-10-13,10.9,351.5504,0.048735438676587146,0.05241275355320959
2008-10-14,11.0,354.3478,0.00917431192660545,0.007957322762255359
2008-10-15,10.44,336.2884,-0.04630020833333341,-0.050965181666148274
2008-10-16,10.25,329.4588,-0.018199233716475027,-0.020308758791561132
2008-10-17,9.71,309.9106,-0.04630020833333341,-0.05105914516425059
2008-10-20,9.88,314.7499,0.01750772399588052,0.015615148368594234
2008-10-21,10.24,325.9712,0.036437246963562764,0.03565148074709468
2008-10-22,9.77,309.031,-0.04589843750000011,-0.05105914516425059
2008-10-23,9.45,296.812,-0.032753326509723624,-0.03953972255210636
2008-10-24,8.46,260.8414,-0.04630020833333341,-0.05105914516425059
2008-10-27,8.32,254.8341,-0.01654846335697402,-0.023030469856395563
2008-10-29,8.84,272.2011,0.048735438676587146,0.05241275355320959
2008-10-31,9.44,291.0752,0.048735438676587146,0.05241275355320959
2008-11-03,9.91,306.9136,0.048735438676587146,0.05241275355320959
2008-11-04,10.2,316.7516,0.029263370332996974,0.0320546238420194
2008-11-05,9.77,301.971,-0.042156862745098,-0.04666306342256832
2008-11-06,9.47,291.6894,-0.03070624360286578,-0.03404830265157921
2008-11-07,9.7,299.7581,0.024287222808869968,0.02766195823365547
2008-11-10,10.21,317.3423,0.048735438676587146,0.05241275355320959
2008-11-11,9.59,296.2777,-0.04630020833333341,-0.05105914516425059
2008-11-12,9.33,287.2144,-0.027111574556829998,-0.030590557439861166
2008-11-14,9.23,283.3739,-0.010718113612004254,-0.0133715440451454
2008-11-17,9.19,282.2809,-0.004333694474539684,-0.003857094813601414
2008-11-18,8.84,270.5796,-0.0380848748639826,-0.04145268064541363
2008-11-19,8.7,265.74,-0.015837104072398245,-0.017886049059130937
2008-11-20,8.46,257.5093,-0.027586206896551557,-0.03097275532475352
2008-11-21,8.91,271.6053,0.048735438676587146,0.05241275355320959
2008-11-24,8.95,273.081,0.004489337822671136,0.0054332518548054765
2008-11-25,8.79,267.6261,-0.01787709497206702,-0.01997539191668407
2008-11-26,9.1,277.4957,0.03526734926052333,0.03687831642728412
2008-11-28,9.15,277.773,0.005494505494505475,0.0009992947638468586
2008-12-01,8.9,270.5062,-0.02732240437158473,-0.026160929967995572
2008-12-02,8.81,267.9822,-0.010112359550561778,-0.009330654898113244
2008-12-03,8.81,267.8446,0.0,-0.0005134669392219404
2008-12-04,9.23,281.0555,0.047673098751418896,0.04932300296515213
2008-12-05,8.97,273.6544,-0.028169014084507005,-0.026333233115879207
2008-12-08,9.18,280.6364,0.02341137123745818,0.025513932902229808
2008-12-10,9.6,295.1233,0.045751633986928164,0.05162160004903149
2008-12-11,9.59,294.3085,-0.0010416666666666075,-0.0027608799440775877
2008-12-12,9.58,294.4252,-0.0010427528675703845,0.00039652269642243
2008-12-15,9.76,300.4234,0.018789144050104456,0.0203725768038876
2008-12-16,9.94,306.5027,0.018442622950819665,0.020235773911086774
2008-12-17,9.67,297.7167,-0.02716297786720323,-0.02866532660234311
2008-12-18,9.97,308.4043,0.031023784901758056,0.03589855725258273
2008-12-19,9.99,310.0888,0.0020060180541623396,0.005461986100712579
2008-12-22,9.87,306.2343,-0.012012012012012074,-0.012430310285311719
2008-12-23,9.67,299.7582,-0.020263424518743633,-0.021147533114350803
2008-12-24,9.54,294.5497,-0.013443640124095269,-0.017375671457861785
2008-12-26,9.37,288.5506,-0.017819706498951815,-0.02036702125311962
2008-12-29,9.58,295.064,0.022411953041622246,0.022572817384542088
2008-12-30,9.73,300.8192,0.01565762004175375,0.019504920966298744
2008-12-31,9.67,298.7691,-0.006166495375128478,-0.006815057017637294
2009-01-01,9.88,306.2314,0.02171664943123064,0.02497681319788425
2009-01-02,9.91,307.5606,0.0030364372469635637,0.004340508517415298
2009-01-05,10.14,315.055,0.023208879919273562,0.02436723039296962
2009-01-06,10.12,314.1786,-0.0019723865877713243,-0.002781736522194489
2009-01-07,9.6,294.8459,-0.04630020833333341,-0.05105914516425059
2009-01-09,9.5,290.063,-0.01041666666666663,-0.016221694112076745
2009-01-12,9.22,280.0169,-0.029473684210526208,-0.034634200156517636
2009-01-13,9.15,277.178,-0.007592190889370909,-0.010138316651602142
2009-01-14,9.4,286.2665,0.02732240437158473,0.03278939887004029
2009-01-15,9.11,276.36,-0.030851063829787306,-0.034605865513428924
2009-01-16,9.39,285.5728,0.03073545554335899,0.03333622810826453
2009-01-19,9.44,287.3452,0.005324813631522707,0.006206473445650396
2009-01-20,9.26,282.3566,-0.01906779661016944,-0.01736099994014151
2009-01-21,9.0,273.2659,-0.028077753779697567,-0.03219581196260346
2009-01-22,9.06,274.0289,0.006666666666666821,0.0027921522590268477
2009-01-23,8.96,270.4832,-0.01103752759381893,-0.012939146199543172
2009-01-27,9.24,279.7934,0.03125,0.0344206220571186
2009-01-28,9.46,287.7133,0.023809523809523947,0.028306243106520634
2009-01-29,9.38,285.5108,-0.008456659619450302,-0.00765519007984683
2009-01-30,9.55,290.7877,0.01812366737739879,0.01848231310339199
2009-02-02,9.26,279.9091,-0.030366492146596924,-0.0374107983246883
2009-02-03,9.36,281.6383,0.010799136069114423,0.006177719838333262
2009-02-04,9.41,283.5923,0.005341880341880323,0.006937976830565962
2009-02-05,9.34,281.2778,-0.007438894792773709,-0.008161364042676755
2009-02-06,9.53,287.6074,0.020342612419700146,0.02250302014591976
2009-02-09,9.77,295.3273,0.025183630640083887,0.026841798924506
2009-02-10,9.82,296.7954,0.005117707267144445,0.004971094781958785
2009-02-11,9.79,295.9033,-0.003054989816700715,-0.003005774348254664
2009-02-12,9.66,292.6442,-0.01327885597548506,-0.01101407115094688
2009-02-13,9.81,298.2156,0.01552795031055898,0.01903813572932589
2009-02-16,9.52,288.1389,-0.02956167176350677,-0.033789982817800324
2009-02-17,9.3,280.3445,-0.02310924369747891,-0.027050842492978178
2009-02-18,9.32,280.9355,0.0021505376344086446,0.002108120544544345
2009-02-19,9.36,282.2651,0.0042918454935620964,0.004732758942889159
2009-02-20,9.19,276.9293,-0.01816239316239321,-0.01890350595946866
2009-02-24,9.18,276.6579,-0.0010881392818280489,-0.0009800335320243603
2009-02-25,9.26,279.5347,0.008714596949891185,0.010398401780682853
2009-02-26,9.36,281.866,0.010799136069114423,0.008339930606110713
2009-02-27,9.29,279.6416,-0.007478632478632563,-0.00789169321592531
2009-03-02,9.03,270.6562,-0.027987082884822323,-0.03213184304481154
2009-03-03,8.87,265.3949,-0.017718715393133966,-0.0194390521998018
2009-03-04,8.94,267.6851,0.007891770011273946,0.008629404709736166
2009-03-05,8.71,260.7786,-0.02572706935123026,-0.02580083837314817
2009-03-06,8.85,265.1547,0.016073478760045834,0.016780901500353274
2009-03-09,8.71,260.4083,-0.01581920903954792,-0.01790049356092871
2009-03-12,8.84,264.8608,0.01492537313432818,0.017098149329341616
2009-03-13,9.14,275.1204,0.03393665158371051,0.03873581896603806
2009-03-16,9.31,280.9539,0.018599562363238453,0.021203444019418205
2009-03-17,9.24,278.9494,-0.007518796992481258,-0.007134622441617444
2009-03-18,9.34,282.7025,0.010822510822510845,0.013454411445229741
2009-03-19,9.37,283.9587,0.0032119914346895317,0.004443540470989937
2009-03-20,9.36,283.9419,-0.0010672358591248265,-5.916353328860868e-05
2009-03-23,9.74,297.323,0.040598290598290676,0.04712619025230169
2009-03-24,9.77,297.2259,0.0030800821355234653,-0.0003265808565093842
2009-03-25,9.91,301.8263,0.014329580348004134,0.015477789788844065
2009-03-26,10.22,311.6808,0.03128153380423826,0.03264957361237242
2009-03-27,10.29,314.3306,0.006849315068492956,0.008501646556348774
2009-03-30,9.92,301.161,-0.03595724003887257,-0.041897289032630014
2009-03-31,10.04,305.4702,0.012096774193548265,0.014308625618854931
2009-04-01,10.15,309.4369,0.010956175298804993,0.01298555472841545
2009-04-02,10.58,324.6281,0.04236453201970436,0.04909304611053189
2009-04-06,10.67,329.1999,0.008506616257088817,0.014083192428505198
2009-04-08,10.91,337.8963,0.022492970946579316,0.026416775946772608
2009-04-09,10.9,337.8001,-0.0009165902841429263,-0.00028470273276148816
2009-04-13,11.0,341.8723,0.00917431192660545,0.012055058598265722
2009-04-15,11.24,352.0965,0.021818181818181737,0.029906488475375248
2009-04-16,10.96,340.5387,-0.02491103202846967,-0.03282566001082088
2009-04-17,11.02,342.0332,0.005474452554744325,0.00438863483063745
2009-04-20,10.97,341.2824,-0.004537205081669549,-0.002195108545018476
2009-04-21,10.95,340.0887,-0.001823154056517895,-0.003497689889663147
2009-04-22,10.85,336.5557,-0.0091324200913242,-0.010388466303055677
2009-04-23,11.11,345.9664,0.023963133640553025,0.027961790574338785
2009-04-24,11.28,351.7265,0.015301530153015275,0.016649304672361254
2009-04-27,11.3,350.6263,0.0017730496453902678,-0.003127998601185733
2009-04-28,10.99,339.7686,-0.02743362831858409,-0.030966587503561516
2009-04-29,11.33,351.0158,0.030937215650591376,0.033102529191926466
2009-05-04,11.84,369.1404,0.04501323918799649,0.05163471273942655
2009-05-05,11.79,369.9346,-0.004222972972973027,0.002151484909264756
2009-05-06,11.69,366.2136,-0.008481764206955011,-0.01005853467072293
2009-05-07,11.83,372.1422,0.011976047904191711,0.01618891270012912
2009-05-08,11.67,365.7653,-0.013524936601859716,-0.01713565405912032
2009-05-11,11.49,359.0934,-0.015424164524421524,-0.018240932094980122
2009-05-12,11.87,371.8398,0.03307223672758908,0.03549605757165142
2009-05-13,11.73,367.214,-0.011794439764111098,-0.01244030359310655
2009-05-14,11.61,363.054,-0.010230179028133057,-0.011328544118688333
2009-05-15,11.82,370.9305,0.01808785529715773,0.02169511973425453
2009-05-19,13.52,436.1238,0.048735438676587146,0.05241275355320959
2009-05-20,13.3,431.259,-0.016272189349112343,-0.011154630863988602
2009-05-21,13.12,425.2638,-0.013533834586466287,-0.013901622922652068
2009-05-22,13.22,428.042,0.007621951219512368,0.006532886175592667
2009-05-25,13.17,427.9307,-0.0037821482602118373,-0.0002600212128716084
2009-05-26,12.88,415.741,-0.022019741837509432,-0.028485219686271712
2009-05-27,13.3,431.8009,0.032608695652173836,0.038629579473759
2009-05-28,13.47,437.9494,0.012781954887218117,0.014239201446778038
2009-05-29,13.76,449.2157,0.021529324424647278,0.025725118015916815
2009-06-01,13.91,457.3608,0.010901162790697638,0.018131823976766492
2009-06-02,13.92,456.8842,0.0007189072609632419,-0.001042065695179728
2009-06-03,13.91,457.4254,-0.0007183908045976795,0.0011845452304981574
2009-06-04,14.02,461.8777,0.007907979870596549,0.009733390406391873
2009-06-05,14.09,463.3068,0.004992867332382245,0.003094109111567933
2009-06-08,13.75,447.4577,-0.024130589070262554,-0.03420864964641146
2009-06-09,14.06,459.6564,0.022545454545454646,0.02726224177168035
2009-06-10,14.37,470.4333,0.02204836415362732,0.023445556289436897
2009-06-11,14.3,468.8514,-0.004871259568545505,-0.0033626446087042794
2009-06-12,14.2,463.513,-0.006993006993007089,-0.011386123620405142
2009-06-15,13.91,453.4682,-0.02042253521126758,-0.021671021093259468
2009-06-16,13.97,456.8557,0.004313443565780117,0.007470204084872867
2009-06-17,13.56,440.5295,-0.029348604151753777,-0.035736010298218934
2009-06-18,13.37,429.9733,-0.014011799410029613,-0.02396252691363454
2009-06-19,13.57,436.2345,0.014958863126402377,0.014561834420881548
2009-06-22,13.36,428.3779,-0.015475313190862261,-0.018010038179006926
2009-06-23,13.38,429.5576,0.0014970059880241582,0.0027538768923418555
2009-06-24,13.49,434.1876,0.008221225710014934,0.010778531214440168
2009-06-25,13.36,428.6114,-0.00963676797627877,-0.012842835677481235
2009-06-26,13.75,442.0129,0.0291916167664672,0.03126725047443912
2009-06-29,13.81,443.5929,0.004363636363636347,0.00357455630819814
2009-06-30,13.59,433.573,-0.015930485155684293,-0.022588053145124798
2009-07-01,13.7,438.5738,0.008094186902133815,0.011533928542598382
2009-07-02,13.72,439.4058,0.0014598540145986938,0.0018970581462003366
2009-07-03,13.92,446.9834,0.014577259475218707,0.01724510691483827
2009-07-06,13.25,421.5215,-0.04630020833333341,-0.05105914516425059
2009-07-07,13.35,425.1864,0.007547169811320753,0.008694455680196667
2009-07-08,13.03,412.78,-0.02397003745318349,-0.029178731963204863
2009-07-09,13.06,408.5488,0.00230237912509601,-0.010250496632588701
2009-07-10,12.87,400.8793,-0.014548238897396759,-0.018772543206588832
2009-07-13,12.85,398.2362,-0.0015540015540015384,-0.006593256374175516
2009-07-14,13.19,411.9786,0.0264591439688715,0.03450816374804688
2009-07-15,13.52,424.1422,0.02501895375284313,0.029524834542376865
2009-07-16,13.52,423.9253,0.0,-0.0005113850967907174
2009-07-17,13.9,438.2281,0.028106508875739733,0.03373896297295764
2009-07-20,14.34,450.8926,0.031654676258992875,0.028899333474964317
2009-07-21,14.19,447.5825,-0.010460251046025104,-0.0073412160678618665
2009-07-22,14.03,440.5932,-0.01127554615926707,-0.01561566861975161
2009-07-23,14.33,453.0178,0.021382751247327247,0.02819970893785917
2009-07-24,14.42,457.5823,0.006280530355896818,0.010075763027412865
2009-07-27,14.42,457.9823,0.0,0.0008741596866836954
2009-07-28,14.36,457.144,-0.004160887656033285,-0.0018304200839203144
2009-07-29,14.24,452.099,-0.00835654596100277,-0.011035909910225294
2009-07-30,14.38,457.9431,0.00983146067415741,0.012926593511598083
2009-07-31,14.58,464.4124,0.013908205841446364,0.014126864232696157
2009-08-03,14.79,471.9061,0.014403292181069949,0.016135874063655464
2009-08-04,14.69,468.8712,-0.006761325219743042,-0.0064311522991543635
2009-08-05,14.77,470.2296,0.005445881552076148,0.0028971709074900875
2009-08-06,14.55,459.3716,-0.014895057549085933,-0.02309084753490631
2009-08-07,14.31,448.9782,-0.016494845360824795,-0.022625255893050422
2009-08-10,14.24,444.6246,-0.004891684136967167,-0.00969668460517692
2009-08-11,14.3,447.9842,0.004213483146067398,0.007556037160337148
2009-08-12,14.3,446.5967,0.0,-0.003097207446155492
2009-08-13,14.64,461.3136,0.023776223776223793,0.03295344546880896
2009-08-14,14.59,458.8172,-0.003415300546448119,-0.005411503151001806
2009-08-17,14.14,439.6182,-0.030843043180260432,-0.041844551599198976
2009-08-18,14.34,446.9415,0.014144271570014189,0.016658318513655734
2009-08-19,14.16,440.4676,-0.012552301255230103,-0.014484893436836899
2009-08-20,14.32,446.4316,0.011299435028248705,0.013540155961528244
2009-08-21,14.54,453.9997,0.015363128491620026,0.016952428994721824
2009-08-24,14.82,465.3577,0.01925722145804687,0.025017637676853166
2009-08-25,14.86,467.0039,0.0026990553306343035,0.0035374938461316674
2009-08-26,14.92,469.179,0.004037685060565233,0.0046575628169271965
2009-08-27,14.98,469.8996,0.004021447721179738,0.001535874367778689
2009-08-28,15.1,474.3703,0.008010680907877044,0.009514160046103282
2009-08-31,14.9,467.3326,-0.013245033112582738,-0.014835878215815779
2009-09-01,14.79,463.7015,-0.007382550335570559,-0.007769841008309686
2009-09-02,14.71,461.9939,-0.005409060175794345,-0.0036825414625573094
2009-09-03,14.65,460.5337,-0.004078857919782464,-0.0031606477921028997
2009-09-04,14.86,469.2093,0.014334470989761039,0.018838143658107986
2009-09-07,15.12,479.4369,0.01749663526244949,0.021797521916125717
2009-09-08,15.2,481.6637,0.005291005291005346,0.004644615381085737
2009-09-09,15.26,482.5552,0.003947368421052699,0.001850876451765071
2009-09-10,15.29,483.1152,0.001965923984272644,0.0011604889969065724
2009-09-11,15.33,484.2866,0.0026160889470243642,0.0024246804902847696
2009-09-14,15.3,482.215,-0.001956947162426559,-0.004277632294595879
2009-09-15,15.5,490.5479,0.013071895424836555,0.01728046618209733
2009-09-16,15.65,497.1611,0.00967741935483879,0.013481252289531565
2009-09-17,15.66,497.8688,0.0006389776357826893,0.0014234822475049924
2009-09-18,15.68,498.9115,0.0012771392081736277,0.002094326858802953
2009-09-22,15.79,503.3246,0.007015306122448939,0.008845456558928655
2009-09-23,15.67,498.295,-0.007599746675110763,-0.009992756165702943
2009-09-24,15.77,499.9461,0.0063816209317166805,0.003313499031698086
2009-09-25,15.71,497.1793,-0.0038046924540265925,-0.005534196586391982
2009-09-29,15.91,501.942,0.012730744748567835,0.00957944146105838
2009-09-30,16.13,509.6377,0.013827781269641681,0.015331851090365056
2009-10-01,16.18,509.5788,0.0030998140111593298,-0.0001155722977322915
2009-10-05,16.0,501.5278,-0.011124845488257096,-0.015799322891768663
2009-10-06,16.09,503.9427,0.005624999999999991,0.004815087020101361
2009-10-07,16.05,499.7689,-0.0024860161591049312,-0.008282290823936944
2009-10-08,16.08,501.412,0.0018691588785044733,0.003287719583991766
2009-10-09,15.92,495.7041,-0.00995024875621886,-0.011383652565155944
2009-10-12,16.24,506.5831,0.02010050251256268,0.02194656045814436
2009-10-14,16.4,512.9576,0.009852216748768461,0.01258332542084406
2009-10-15,16.34,512.1943,-0.003658536585365746,-0.0014880372178908141
2009-10-16,16.38,515.8502,0.00244798041615657,0.00713772097815224
2009-10-20,16.3,513.0552,-0.004884004884004756,-0.005418239636235445
2009-10-21,16.17,507.9252,-0.00797546012269934,-0.009998924092378347
2009-10-22,16.03,500.4229,-0.008658008658008698,-0.014770481952854464
2009-10-23,16.09,501.2631,0.0037429819089207506,0.0016789799187846288
2009-10-26,16.06,498.6257,-0.0018645121193288094,-0.005261508377536694
2009-10-27,15.78,486.1998,-0.01743462017434616,-0.024920295925380476
2009-10-28,15.74,484.1726,-0.0025348542458808465,-0.00416947929637157
2009-10-29,15.55,476.6163,-0.012071156289707674,-0.01560662457974693
2009-10-30,15.42,472.7352,-0.00836012861736335,-0.008143028259839258
2009-11-03,15.05,457.9247,-0.023994811932555038,-0.031329378476576464
2009-11-04,15.49,472.6096,0.029235880398670977,0.03206837281325958
2009-11-05,15.63,478.0774,0.009038089089735246,0.01156937988563933
2009-11-06,15.75,481.2465,0.007677543186180413,0.006628842944677915
2009-11-09,16.01,491.4538,0.016507936507936583,0.0212101282814523
2009-11-10,15.98,489.7529,-0.0018738288569645212,-0.0034609560451053234
2009-11-11,16.3,501.9657,0.020025031289111483,0.024936656832455828
2009-11-12,16.16,496.8336,-0.008588957055214785,-0.010224005345385256
2009-11-13,16.31,501.4534,0.009282178217821624,0.009298485448649307
2009-11-16,16.45,507.3438,0.008583690987124415,0.011746654823758362
2009-11-17,16.46,507.7583,0.0006079027355623268,0.0008170002274592303
2009-11-18,16.4,506.997,-0.0036452004860269005,-0.0014993354121439761
2009-11-19,16.26,500.4197,-0.008536585365853444,-0.012973055067387107
2009-11-20,16.41,506.7554,0.009225092250922495,0.012660772547523624
2009-11-23,16.5,511.8457,0.005484460694698434,0.010044885560173578
2009-11-24,16.5,510.5392,0.0,-0.0025525270604012107
2009-11-25,16.57,512.2932,0.004242424242424159,0.003435583398884834
2009-11-26,16.33,502.0254,-0.014484007242003716,-0.020042819229300624
2009-11-27,16.14,495.6363,-0.011635027556644029,-0.012726646898742588
2009-11-30,16.44,504.7121,0.018587360594795488,0.01831141100843503
2009-12-01,16.69,513.6331,0.015206812652068136,0.01767542327596261
2009-12-02,16.66,513.7576,-0.0017974835230677444,0.00024239092067857015
2009-12-03,16.67,514.595,0.0006002400960385401,0.0016299515569209166
2009-12-04,16.61,512.3088,-0.003599280143971373,-0.004442717088195547
2009-12-07,16.51,508.0667,-0.006020469596628386,-0.008280357471899702
2009-12-08,16.75,516.1826,0.014536644457904258,0.015974083717748
2009-12-09,16.63,512.5825,-0.0071641791044776415,-0.006974469887206625
2009-12-10,16.74,514.8392,0.006614552014431618,0.0044026083606054645
2009-12-11,16.69,513.0952,-0.0029868578255672906,-0.003387465445521709
2009-12-14,16.65,511.917,-0.002396644697423733,-0.002296260031276809
2009-12-15,16.48,504.647,-0.010210210210210069,-0.014201520949685187
2009-12-16,16.49,505.5358,0.0006067961165048263,0.0017612311179893148
2009-12-17,16.51,505.501,0.0012128562765314488,-6.883785480671367e-05
2009-12-18,16.36,500.0873,-0.0090854027861903,-0.010709573274830242
2009-12-21,16.3,496.5593,-0.003667481662591565,-0.007054768237465758
2009-12-22,16.41,500.0881,0.006748466257668673,0.007106502687594496
2009-12-23,16.89,515.9519,0.029250457038391353,0.031722010581735516
2009-12-24,16.97,519.357,0.00473653049141487,0.006599646207330556
2009-12-29,17.02,520.2733,0.0029463759575723003,0.001764297005720561
2009-12-30,16.98,518.4169,-0.00235017626321965,-0.0035681246760114194
2009-12-31,17.1,521.5715,0.007067137809187329,0.006085063970715288
2010-01-04,17.11,524.6476,0.0005847953216373547,0.005897753232299019
2010-01-05,17.22,529.2107,0.006428988895382792,0.008697457112164297
2010-01-06,17.23,529.5922,0.0005807200929153211,0.0007208848951845148
2010-01-07,17.16,527.7152,-0.004062681369704002,-0.0035442364898879974
2010-01-08,17.07,525.8716,-0.005244755244755206,-0.00349355106693916
2010-01-11,17.06,526.3273,-0.0005858230814295151,0.0008665613431113606
2010-01-12,16.98,522.417,-0.004689331770222682,-0.007429407518857567
2010-01-13,17.01,524.7672,0.0017667844522968323,0.004498705057454089
2010-01-14,17.07,527.3545,0.003527336860670083,0.004930376746107745
2010-01-15,17.1,526.5762,0.0017574692442883233,-0.001475857321782681
2010-01-18,17.16,528.8187,0.0035087719298245723,0.004258642908661736
2010-01-19,17.06,523.9176,-0.005827505827505908,-0.009268015673424612
2010-01-20,17.1,523.5179,0.0023446658851116187,-0.0007629062280021248
2010-01-21,16.72,510.7518,-0.022222222222222365,-0.02438522159414236
2010-01-22,16.61,504.9333,-0.006578947368421018,-0.01139203033645697
2010-01-25,16.59,502.0992,-0.0012040939193256328,-0.005612820544812491
2010-01-27,16.22,486.6391,-0.022302591922845116,-0.030790927370527577
2010-01-28,16.22,488.0464,0.0,0.0028918761357237255
2010-01-29,16.24,489.5283,0.0012330456226881115,0.0030363916217801545
2010-02-01,16.24,491.3029,0.0,0.0036251223882255434
2010-02-02,16.08,484.3343,-0.009852216748768461,-0.014183917904820098
2010-02-03,16.35,494.5016,0.0167910447761197,0.020992318735220783
2010-02-04,16.13,485.8794,-0.013455657492354889,-0.017436141763747637
2010-02-05,15.79,473.2919,-0.021078735275883442,-0.025906634444679
2010-02-08,15.94,477.4477,0.00949968334388851,0.00878062776903632
2010-02-09,16.07,480.7255,0.008155583437892133,0.006865254560866063
2010-02-10,15.98,477.1716,-0.005600497822028649,-0.007392784447673328
2010-02-11,16.18,484.1299,0.01251564455569465,0.014582385037164913
2010-02-15,16.04,481.6157,-0.008652657601977753,-0.005193234295175819
2010-02-16,16.16,486.9909,0.007481296758104827,0.011160765730851452
2010-02-17,16.34,492.808,0.011138613861386037,0.011944987062386447
2010-02-18,16.29,490.2103,-0.003059975520195879,-0.005271221246408331
2010-02-19,16.18,485.9176,-0.006752608962553697,-0.008756853946153331
2010-02-22,16.2,487.0491,0.0012360939431397266,0.0023285841056179812
2010-02-23,16.26,488.407,0.0037037037037037646,0.0027880145964749303
2010-02-24,16.21,487.2555,-0.0030750307503075724,-0.0023576648164338465
2010-02-25,16.16,487.3615,-0.0030845157310303017,0.00021754500462289883
2010-02-26,16.3,493.6092,0.008663366336633782,0.012819436906690518
2010-03-02,16.59,503.0509,0.017791411042944683,0.01912788497459128
2010-03-03,16.82,510.1553,0.013863773357444265,0.014122626557272921
2010-03-04,16.8,509.3613,-0.0011890606420926764,-0.0015563888094468625
2010-03-05,16.82,510.1972,0.0011904761904761862,0.0016410748127115848
2010-03-08,16.9,513.7108,0.0047562425683709275,0.006886748888468963
2010-03-09,16.86,511.4544,-0.002366863905325367,-0.004392354608857563
2010-03-10,16.88,512.9232,0.0011862396204032066,0.0028718102728217954
2010-03-11,16.96,514.6298,0.004739336492891155,0.003327203760719044
2010-03-12,16.98,514.9866,0.001179245283018826,0.0006933139122529131
2010-03-15,16.96,514.1518,-0.0011778563015312216,-0.0016210130516016719
2010-03-16,17.15,521.0755,0.01120283018867907,0.013466256463558146
2010-03-17,17.22,524.4523,0.004081632653061273,0.006480442853290969
2010-03-18,17.26,525.9329,0.0023228803716610624,0.0028231356788785966
2010-03-19,17.33,527.617,0.004055619930474874,0.003202119509922108
2010-03-22,17.21,521.8277,-0.006924408540103677,-0.010972542582971978
2010-03-23,17.27,523.8768,0.0034863451481697005,0.003926775063876287
2010-03-25,17.4,527.3768,0.007527504342790925,0.006680960103596867
2010-03-26,17.47,529.5338,0.004022988505747227,0.004090054776774377
2010-03-29,17.54,531.5973,0.00400686891814539,0.0038968239610011057
2010-03-30,17.47,527.5491,-0.003990877993158559,-0.00761516283096253
2010-03-31,17.45,526.2011,-0.0011448196908986352,-0.002555212396343709
2010-04-01,17.52,530.3391,0.0040114613180515235,0.007863913625418162
2010-04-05,17.78,538.1111,0.014840182648401923,0.014654774652670177
2010-04-06,17.79,537.8596,0.0005624296962878361,-0.0004673756032907983
2010-04-07,17.78,538.6838,-0.0005621135469363603,0.0015323701575653548
2010-04-08,17.57,531.6514,-0.011811023622047334,-0.013054782787230712
2010-04-09,17.73,537.3797,0.009106431417188476,0.010774541363005818
2010-04-12,17.68,535.1486,-0.0028200789622110367,-0.0041518129546016525
2010-04-13,17.61,533.7156,-0.0039592760180995334,-0.0026777609060362195
2010-04-15,17.49,528.7607,-0.006814310051107331,-0.009283783348285057
